ZCTA5,LANDSQMT,WATERSQMT,LANDSQMI,WATERSQMI,POPULATION,HSGUNITS,INTPTLAT,INTPTLON,Total Area in Sq Mi,Lat-top,Long-left,Lat-bottom,Long-right
70513,4988131,207236,1.93,0.08,124,81,29.899969,-91.903251,2.01,29.910232,-91.912148,29.889706,-91.894354
70514,13345566,312237,5.15,0.12,"2,545","1,040",29.846514,-91.548808,5.27,29.863154,-91.563241,29.829874,-91.534375
70515,191046967,1463913,73.76,0.57,"3,838","1,456",30.452467,-92.577743,74.33,30.514941,-92.631599,30.389993,-92.523887
70516,102048108,87528,39.40,0.03,"1,546",581,30.364974,-92.304219,39.43,30.410479,-92.343482,30.319469,-92.264956
70517,362689941,19774231,140.04,7.63,"26,500","10,804",30.298246,-91.833570,147.67,30.386304,-91.909600,30.210188,-91.757540
70518,108478117,101253,41.88,0.04,"12,297","4,934",30.134806,-91.927448,41.92,30.181725,-91.968025,30.087887,-91.886871
70519,9102945,0,3.51,0.00,222,113,30.080175,-91.897382,3.51,30.093760,-91.909138,30.066590,-91.885626
70520,101947643,372064,39.36,0.14,"18,405","7,202",30.331000,-92.033704,39.51,30.376546,-92.073016,30.285454,-91.994392
70523,11624289,2311934,4.49,0.89,906,412,29.879201,-91.470316,5.38,29.896010,-91.484891,29.862392,-91.455741
70524,9845705,0,3.80,0.00,314,157,30.556953,-92.311285,3.80,30.571081,-92.323451,30.542825,-92.299119
70525,282124798,421582,108.93,0.16,"13,150","5,272",30.411533,-92.218809,109.09,30.487219,-92.284082,30.335847,-92.153536
70526,323617985,463446,124.95,0.18,"19,206","8,101",30.210073,-92.379963,125.13,30.291132,-92.450013,30.129014,-92.309913
70528,11592738,0,4.48,0.00,"2,333","1,001",29.939505,-91.984992,4.48,29.954836,-91.998277,29.924174,-91.971707
70529,92052438,45668,35.54,0.02,"11,752","4,686",30.202279,-92.161580,35.56,30.245490,-92.198926,30.159068,-92.124234
70531,71979647,950432,27.79,0.37,"1,261",499,30.233947,-92.517483,28.16,30.272400,-92.550705,30.195494,-92.484261
70532,252843785,202621,97.62,0.08,"2,685","1,237",30.452737,-92.697025,97.70,30.524363,-92.758770,30.381111,-92.635280
70533,203439443,4623220,78.55,1.79,"7,385","3,078",29.890140,-92.046464,80.33,29.955088,-92.102773,29.825192,-91.990155
70534,24867744,336824,9.60,0.13,899,352,30.227090,-92.431559,9.73,30.249695,-92.451091,30.204485,-92.412027
70535,390557692,1705752,150.80,0.66,"18,215","7,752",30.463255,-92.420164,151.45,30.552434,-92.497032,30.374076,-92.343296
70537,15226401,38959,5.88,0.02,541,235,30.250363,-92.569402,5.89,30.267955,-92.584599,30.232771,-92.554205
70538,401113134,33711593,154.87,13.02,"14,844","6,286",29.805551,-91.498353,167.89,29.899443,-91.579825,29.711659,-91.416881
70541,5371669,43406,2.07,0.02,432,195,30.426836,-92.047499,2.09,30.437314,-92.056534,30.416358,-92.038464
70542,490019575,19935076,189.20,7.70,"3,435","1,915",30.009678,-92.584774,196.89,30.111359,-92.672823,29.907997,-92.496725
70543,190471629,40629,73.54,0.02,"4,077","1,653",30.335404,-92.501138,73.56,30.397553,-92.554778,30.273255,-92.447498
70544,269205506,10511114,103.94,4.06,"11,677","4,706",29.904121,-91.662095,108.00,29.979427,-91.727375,29.828815,-91.596815
70546,391938206,2900615,151.33,1.12,"16,425","6,710",30.266368,-92.673552,152.45,30.355839,-92.750827,30.176897,-92.596277
70548,1320998422,73236489,510.04,28.28,"10,353","5,026",29.784927,-92.405155,538.32,29.953055,-92.551073,29.616799,-92.259237
70549,304475605,19360652,117.56,7.48,"3,948","1,885",30.069531,-92.802184,125.03,30.150559,-92.872307,29.988503,-92.732061
70550,952474,0,0.37,0.00,174,83,30.518594,-92.187657,0.37,30.522988,-92.191443,30.514200,-92.183871
70552,47118425,106632,18.19,0.04,"1,819",750,30.067552,-91.672717,18.23,30.098495,-91.699496,30.036609,-91.645938
70554,298394772,636401,115.21,0.25,"5,582","2,531",30.618180,-92.484346,115.46,30.696043,-92.551353,30.540317,-92.417339
70555,128268275,85991,49.52,0.03,"7,372","2,892",30.081400,-92.145854,49.56,30.132413,-92.189996,30.030387,-92.101712
70556,16525142,814878,6.38,0.31,331,159,30.194416,-92.555922,6.70,30.213166,-92.572128,30.175666,-92.539716
70558,307936,0,0.12,0.00,134,66,30.100525,-92.075759,0.12,30.103024,-92.077921,30.098026,-92.073597
70559,213036533,1729717,82.25,0.67,"2,943","1,221",30.128785,-92.502668,82.92,30.194771,-92.559740,30.062799,-92.445596
70560,522463827,29868724,201.72,11.53,"42,022","17,019",29.921943,-91.878669,213.26,30.027764,-91.970385,29.816122,-91.786953
70563,161776745,2329018,62.46,0.90,"18,502","7,495",30.016630,-91.710041,63.36,30.074311,-91.759986,29.958949,-91.660096
70570,448510666,1585734,173.17,0.61,"38,987","16,110",30.533657,-92.104961,173.78,30.629184,-92.187241,30.438130,-92.022681
70575,84005,0,0.03,0.00,55,30,29.948922,-92.158095,0.03,29.950227,-92.159226,29.947617,-92.156964
70576,2912659,0,1.12,0.00,"1,526",350,30.780968,-92.418254,1.12,30.788653,-92.424856,30.773283,-92.411652
70577,155348777,3374797,59.98,1.30,"4,645","2,046",30.550352,-91.934234,61.28,30.607079,-91.983087,30.493625,-91.885381
70578,294115802,374420,113.56,0.14,"16,122","6,624",30.229350,-92.261529,113.70,30.306619,-92.328291,30.152081,-92.194767
70580,386291,0,0.15,0.00,179,86,30.675238,-92.428326,0.15,30.678037,-92.430733,30.672439,-92.425919
70581,62271948,31800,24.04,0.01,929,351,30.250866,-92.731431,24.06,30.286407,-92.762132,30.215325,-92.700730
70582,372208612,10145086,143.71,3.92,"19,781","8,003",30.161555,-91.783868,147.63,30.249600,-91.859993,30.073510,-91.707743
70583,71800235,19692,27.72,0.01,"11,693","4,896",30.261107,-92.123965,27.73,30.299266,-92.156924,30.222948,-92.091006
70584,91867829,117166,35.47,0.05,"7,358","3,104",30.386694,-92.098490,35.52,30.429879,-92.135743,30.343509,-92.061237
70585,1544266,0,0.60,0.00,235,108,30.878345,-92.407676,0.60,30.883940,-92.412478,30.872750,-92.402874
70586,776961667,28198171,299.99,10.89,"20,313","9,009",30.746507,-92.328138,310.87,30.874272,-92.437944,30.618742,-92.218332
70589,306740047,3716168,118.43,1.43,"3,283","1,452",30.680315,-92.003197,119.87,30.759651,-92.071428,30.600979,-91.934966
70591,441006578,2344701,170.27,0.91,"5,299","2,219",30.257744,-92.832802,171.18,30.352552,-92.914694,30.162936,-92.750910
70592,107786979,0,41.62,0.00,"18,878","7,132",30.080625,-92.012358,41.62,30.127372,-92.052809,30.033878,-91.971907
70601,40115011,8600373,15.49,3.32,"32,384","15,452",30.226792,-93.215443,18.81,30.258219,-93.242597,30.195365,-93.188289
70605,112472661,13702489,43.43,5.29,"32,741","13,923",30.128204,-93.274700,48.72,30.178782,-93.318445,30.077626,-93.230955
70607,307132459,68331846,118.58,26.38,"25,560","11,227",30.038425,-93.190125,144.97,30.125673,-93.265655,29.951177,-93.114595
70611,211794594,4371103,81.77,1.69,"19,256","7,533",30.348118,-93.203600,83.46,30.414319,-93.260730,30.281917,-93.146470
70615,127095539,5645157,49.07,2.18,"14,335","5,251",30.255414,-93.126507,51.25,30.307291,-93.171318,30.203537,-93.081696
70630,479283642,17953938,185.05,6.93,"1,440",588,30.025908,-93.016943,191.98,30.126313,-93.103873,29.925503,-92.930013
70631,1273651190,377749849,491.76,145.85,962,570,29.853375,-93.568288,637.61,30.036353,-93.726985,29.670397,-93.409591
70632,252822226,24768774,97.62,9.56,371,217,29.836948,-93.057765,107.18,29.911968,-93.122840,29.761928,-92.992690
70633,405605147,1980746,156.61,0.76,"7,604","3,257",30.426005,-93.391290,157.37,30.516909,-93.469675,30.335101,-93.312905
70634,1170037324,12584717,451.75,4.86,"25,125","10,937",30.793357,-93.240067,456.61,30.948201,-93.373081,30.638513,-93.107053
70637,104084919,567475,40.19,0.22,654,268,30.697645,-92.963463,40.41,30.743707,-93.003071,30.651583,-92.923855
70638,74143813,547926,28.63,0.21,937,389,30.849148,-92.797138,28.84,30.888062,-92.830547,30.810234,-92.763729
70639,177328872,1814502,68.47,0.70,684,300,30.978268,-93.491139,69.17,31.038534,-93.542809,30.918002,-93.439469
70640,3001497,19636,1.16,0.01,301,133,30.371931,-92.904722,1.17,30.379757,-92.911474,30.364105,-92.897970
70643,876306170,322701738,338.34,124.60,352,221,29.820556,-92.811553,462.94,29.976469,-92.946821,29.664643,-92.676285
70644,35363280,47849,13.65,0.02,308,117,30.792345,-92.945596,13.67,30.819139,-92.968613,30.765551,-92.922579
70645,279681750,139349718,107.99,53.80,"1,262",715,29.928002,-93.473885,161.79,30.020173,-93.553765,29.835831,-93.394005
70646,18132583,353907,7.00,0.14,750,316,30.088888,-92.918574,7.14,30.108248,-92.935325,30.069528,-92.901823
70647,466331725,5610893,180.05,2.17,"8,703","3,399",30.254625,-93.023942,182.22,30.352443,-93.108436,30.156807,-92.939448
70648,508849889,5054725,196.47,1.95,"8,026","3,006",30.505073,-92.889361,198.42,30.607147,-92.977306,30.402999,-92.801416
70650,4659095,0,1.80,0.00,435,164,30.237437,-92.923188,1.80,30.247156,-92.931585,30.227718,-92.914791
70651,68649189,1545811,26.51,0.60,500,207,30.567901,-92.954149,27.10,30.605626,-92.986631,30.530176,-92.921667
70652,259298576,782034,100.12,0.30,"2,203",926,30.608540,-93.266029,100.42,30.681155,-93.328526,30.535925,-93.203532
70653,707181759,7347571,273.04,2.84,"3,111","1,451",30.667154,-93.562092,275.88,30.787514,-93.665619,30.546794,-93.458565
70654,58498702,314735,22.59,0.12,155,66,30.661452,-92.875433,22.71,30.695983,-92.905136,30.626921,-92.845730
70655,453250692,1785206,175.00,0.69,"3,002","1,338",30.664765,-92.723210,175.69,30.760814,-92.805828,30.568716,-92.640592
70656,1176236331,1245621,454.15,0.48,"4,023","1,735",30.961373,-92.968114,454.63,31.115880,-93.100606,30.806866,-92.835622
70657,375324357,1249975,144.91,0.48,"4,315","1,688",30.503084,-93.153008,145.40,30.590461,-93.228292,30.415707,-93.077724
70658,228421133,841534,88.19,0.32,955,436,30.527772,-93.043397,88.52,30.595949,-93.102124,30.459595,-92.984670
70659,5651308,11088,2.18,0.00,"1,482",613,30.921932,-93.284285,2.19,30.932647,-93.293477,30.911217,-93.275093
70660,376460138,512544,145.35,0.20,"2,612",701,30.556098,-93.444692,145.55,30.643521,-93.519975,30.468675,-93.369409
70661,446823868,3357970,172.52,1.30,"2,309","1,085",30.354504,-93.649655,173.82,30.450040,-93.732094,30.258968,-93.567216
70662,55547945,163371,21.45,0.06,411,185,30.799561,-92.993759,21.51,30.833169,-93.022627,30.765953,-92.964891
70663,250649951,3517546,96.78,1.36,"28,150","12,008",30.290269,-93.371690,98.13,30.362054,-93.433675,30.218484,-93.309705
70665,416594542,14479652,160.85,5.59,"10,743","4,167",30.120167,-93.447613,166.44,30.213653,-93.528476,30.026681,-93.366750
70668,372865121,6226930,143.96,2.40,"6,424","2,810",30.187906,-93.598313,146.37,30.275575,-93.674092,30.100237,-93.522534
70669,79458634,8811681,30.68,3.40,"10,131","4,325",30.242348,-93.272318,34.08,30.284652,-93.308864,30.200044,-93.235772
70706,133272138,2310436,51.46,0.89,"20,752","7,449",30.607221,-90.907376,52.35,30.659650,-90.952501,30.554792,-90.862251
70710,21328340,74207,8.23,0.03,"3,593","1,441",30.352897,-91.262230,8.26,30.373728,-91.280205,30.332066,-91.244255
70711,50436180,9509,19.47,0.00,"5,266","1,961",30.530369,-90.598868,19.48,30.562349,-90.626415,30.498389,-90.571321
70712,62076047,4018901,23.97,1.55,479,191,30.969575,-91.596702,25.52,31.006181,-91.628090,30.932969,-91.565314
70714,89126910,310005,34.41,0.12,"19,803","7,631",30.587188,-91.127633,34.53,30.629770,-91.164290,30.544606,-91.090976
70715,478747962,38099979,184.85,14.71,"1,433",802,30.754248,-91.690984,199.56,30.856613,-91.778954,30.651883,-91.603014
70719,42108410,1374190,16.26,0.53,"4,460","1,665",30.377420,-91.298207,16.79,30.407111,-91.323822,30.347729,-91.272592
70721,13156931,3307135,5.08,1.28,701,212,30.223689,-91.084262,6.36,30.241959,-91.100049,30.205419,-91.068475
70722,432025691,3442700,166.81,1.33,"5,713","2,565",30.857424,-90.929032,168.14,30.951386,-91.009693,30.763462,-90.848371
70723,66541890,3188627,25.69,1.23,"1,759",713,30.058907,-90.839604,26.92,30.096507,-90.872147,30.021307,-90.807061
70725,22026442,4659186,8.50,1.80,"1,826",676,30.128332,-90.958896,10.30,30.151592,-90.979014,30.105072,-90.938778
70726,240350962,2116792,92.80,0.82,"50,583","19,703",30.425575,-90.886120,93.62,30.495688,-90.946578,30.355462,-90.825662
70729,52701826,4194640,20.35,1.62,"1,032",405,30.587693,-91.344857,21.97,30.621657,-91.374095,30.553729,-91.315619
70730,178117245,595688,68.77,0.23,"3,499","1,509",30.816514,-91.102324,69.00,30.876708,-91.154019,30.756320,-91.050629
70732,108591003,234330,41.93,0.09,"1,178",515,30.619230,-91.608398,42.02,30.666202,-91.648821,30.572258,-91.567975
70733,26751136,886502,10.33,0.34,"1,621",747,30.299662,-90.812688,10.67,30.323333,-90.833126,30.275991,-90.792250
70734,72631288,8114408,28.04,3.13,"7,554","2,578",30.206621,-90.996981,31.18,30.247082,-91.031948,30.166160,-90.962014
70736,9832860,0,3.80,0.00,518,214,30.632183,-91.338362,3.80,30.646302,-91.350511,30.618064,-91.326213
70737,139415712,823582,53.83,0.32,"38,643","15,318",30.222380,-90.922196,54.15,30.275702,-90.968270,30.169058,-90.876122
70739,126153010,1419148,48.71,0.55,"12,486","4,772",30.601066,-90.965337,49.26,30.651923,-91.009111,30.550209,-90.921563
70740,225053015,2384317,86.89,0.92,"1,305",638,30.322900,-91.443419,87.81,30.390805,-91.502034,30.254995,-91.384804
70743,6428330,3253,2.48,0.00,350,133,30.031281,-90.779453,2.48,30.042700,-90.789339,30.019862,-90.769567
70744,272188186,341690,105.09,0.13,"6,181","2,412",30.553487,-90.674224,105.22,30.627820,-90.738236,30.479154,-90.610212
70747,10868366,3599447,4.20,1.39,180,158,30.873669,-91.676232,5.59,30.890796,-91.690932,30.856542,-91.661532
70748,205617409,1883620,79.39,0.73,"6,657","2,033",30.817729,-91.193986,80.12,30.882590,-91.249689,30.752868,-91.138283
70749,64118547,4924585,24.76,1.90,"1,554",881,30.650223,-91.394511,26.66,30.687637,-91.426698,30.612809,-91.362324
70750,332291147,11594381,128.30,4.48,"1,951","1,007",30.501282,-91.765791,132.77,30.584781,-91.837735,30.417783,-91.693847
70752,24508895,21495,9.46,0.01,806,352,30.586680,-91.406589,9.47,30.608981,-91.425787,30.564379,-91.387391
70753,176871452,12995522,68.29,5.02,870,412,30.942185,-91.732185,73.31,31.004229,-91.785399,30.880141,-91.678971
70754,313549482,987080,121.06,0.38,"10,170","3,761",30.411568,-90.746721,121.44,30.491424,-90.815590,30.331712,-90.677852
70755,62692668,0,24.21,0.00,"2,186",874,30.593309,-91.530033,24.21,30.628961,-91.560722,30.557657,-91.499344
70756,36527891,0,14.10,0.00,393,176,30.546816,-91.614154,14.10,30.574029,-91.637591,30.519603,-91.590717
70757,127047689,204796,49.05,0.08,"3,177","1,395",30.489381,-91.519489,49.13,30.540174,-91.563259,30.438588,-91.475719
70759,117827443,3050246,45.49,1.18,"1,528",731,30.697384,-91.579455,46.67,30.746889,-91.622023,30.647879,-91.536887
70760,84620438,15233926,32.67,5.88,"6,993","3,247",30.706457,-91.450744,38.55,30.751451,-91.489430,30.661463,-91.412058
70761,160908278,336093,62.13,0.13,897,445,30.978671,-91.031423,62.26,31.035847,-91.080443,30.921495,-90.982403
70762,49954573,1275003,19.29,0.49,926,560,30.578340,-91.464653,19.78,30.610568,-91.492399,30.546112,-91.436907
70763,30794567,520687,11.89,0.20,"3,816","1,393",30.044055,-90.741628,12.09,30.069252,-90.763440,30.018858,-90.719816
70764,407891814,25921702,157.49,10.01,"17,584","7,529",30.216866,-91.282778,167.50,30.310649,-91.363818,30.123083,-91.201738
70767,372932840,16814026,143.99,6.49,"14,914","5,905",30.481128,-91.330712,150.48,30.570020,-91.407319,30.392236,-91.254105
70769,125455805,1689764,48.44,0.65,"36,084","13,074",30.307430,-90.940643,49.09,30.358202,-90.984476,30.256658,-90.896810
70770,53448665,0,20.64,0.00,"2,923","1,154",30.643797,-90.996933,20.64,30.676716,-91.025255,30.610878,-90.968611
70772,36597648,0,14.13,0.00,784,350,30.436961,-91.468653,14.13,30.464200,-91.492139,30.409722,-91.445167
70773,9285028,164557,3.58,0.06,143,62,30.611166,-91.361880,3.65,30.625007,-91.373792,30.597325,-91.349968
70774,196554471,4580264,75.89,1.77,"10,076","4,050",30.214553,-90.761905,77.66,30.278411,-90.817088,30.150695,-90.706722
70775,811057758,30080143,313.15,11.61,"14,720","4,601",30.858188,-91.368979,324.77,30.988777,-91.481082,30.727599,-91.256876
70776,86410303,7006583,33.36,2.71,"6,043","1,007",30.264282,-91.095360,36.07,30.307802,-91.132948,30.220762,-91.057772
70777,162497931,399466,62.74,0.15,"4,269","1,679",30.740249,-91.078628,62.90,30.797717,-91.128022,30.682781,-91.029234
70778,62302039,739142,24.05,0.29,"2,291",942,30.157789,-90.862655,24.34,30.193540,-90.893567,30.122038,-90.831743
70780,32946930,9796101,12.72,3.78,"1,015",422,30.298733,-91.185298,16.50,30.328171,-91.210715,30.269295,-91.159881
70782,67202454,4358882,25.95,1.68,299,179,30.955115,-91.509241,27.63,30.993205,-91.541906,30.917025,-91.476576
70783,51676632,4742094,19.95,1.83,"2,604","1,535",30.685464,-91.403798,21.78,30.719285,-91.432883,30.651643,-91.374713
70785,249055340,125676,96.16,0.05,"20,979","8,009",30.557101,-90.819236,96.21,30.628178,-90.880442,30.486024,-90.758030
70787,12338241,53316,4.76,0.02,127,87,30.961633,-91.440710,4.78,30.977483,-91.454302,30.945783,-91.427118
70788,279028896,8529134,107.73,3.29,"4,051","1,661",30.132190,-91.177771,111.03,30.208545,-91.243808,30.055835,-91.111734
70789,60044124,191204,23.18,0.07,750,360,30.940581,-91.082957,23.26,30.975527,-91.112930,30.905635,-91.052984
70791,312124808,8704661,120.51,3.36,"24,918","9,207",30.651982,-91.154440,123.87,30.732633,-91.223822,30.571331,-91.085058
70801,336411,0,0.13,0.00,13,17,30.449655,-91.185977,0.13,30.452267,-91.188228,30.447043,-91.183726
70802,19933632,2960562,7.70,1.14,"27,267","13,056",30.444393,-91.177389,8.84,30.465937,-91.195963,30.422849,-91.158815
70803,624355,0,0.24,0.00,"1,335",185,30.414307,-91.177653,0.24,30.417865,-91.180721,30.410749,-91.174585
70805,29540969,1529971,11.41,0.59,"29,909","11,724",30.488966,-91.158289,12.00,30.514065,-91.179917,30.463867,-91.136661
70806,22988264,0,8.88,0.00,"28,706","14,256",30.448759,-91.124753,8.88,30.470348,-91.143364,30.427170,-91.106142
70807,66042672,11057969,25.50,4.27,"20,377","6,748",30.543725,-91.219682,29.77,30.583262,-91.253733,30.504188,-91.185631
70808,31272696,1013549,12.07,0.39,"32,504","15,238",30.404141,-91.139138,12.47,30.429726,-91.161204,30.378556,-91.117072
70809,38412858,46412,14.83,0.02,"25,050","12,811",30.394045,-91.070972,14.85,30.421969,-91.095058,30.366121,-91.046886
70810,70114507,1686339,27.07,0.65,"37,980","16,471",30.332364,-91.091478,27.72,30.370518,-91.124409,30.294210,-91.058547
70811,30195197,39117,11.66,0.02,"13,676","5,313",30.537702,-91.134691,11.67,30.562460,-91.156015,30.512944,-91.113367
70812,11270681,0,4.35,0.00,"11,206","4,006",30.500728,-91.110436,4.35,30.515844,-91.123461,30.485612,-91.097411
70814,20067395,0,7.75,0.00,"14,514","5,533",30.485177,-91.067984,7.75,30.505348,-91.085366,30.465006,-91.050602
70815,24815808,0,9.58,0.00,"30,075","12,129",30.455462,-91.066262,9.58,30.477892,-91.085597,30.433032,-91.046927
70816,41276173,676331,15.94,0.26,"43,194","19,976",30.431813,-91.021967,16.20,30.460977,-91.047113,30.402649,-90.996821
70817,66696691,851179,25.75,0.33,"31,192","12,629",30.375106,-90.980420,26.08,30.412112,-91.012347,30.338100,-90.948493
